project_name,package_name,class_name,BrainMethod,ClassDataShouldBePrivate,ComplexClass,DataClass,DispersedCoupling,FeatureEnvy,GodClass,IntensiveCoupling,LazyClass,LongMethod,LongParameterList,MessageChain,RefusedBequest,ShotgunSurgery,SpaghettiCode,SpeculativeGenerality
java-design-patterns-master,visitor,SoldierVisitor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,visitor,Unit,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-design-patterns-master,visitor,UnitVisitor,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,visitor,AppTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,visitor,CommanderTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,visitor,CommanderVisitorTest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,visitor,SergeantTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,visitor,SergeantVisitorTest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,visitor,SoldierTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
java-design-patterns-master,visitor,SoldierVisitorTest,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
java-design-patterns-master,visitor,UnitTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
java-design-patterns-master,visitor,VisitorTest,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
java-design-patterns-master,visitor,VisitorTest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,bo,com.macro.mall.bo.AdminUserDetails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.config.GlobalCorsConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.config.MallSecurityConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.config.MyBatisConfig,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.config.OssConfig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.config.SwaggerConfig,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,controller,com.macro.mall.controller.CmsPrefrenceAreaController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.CmsSubjectController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.MinioController,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,controller,com.macro.mall.controller.OmsCompanyAddressController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.OmsOrderController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.OmsOrderReturnApplyController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.OmsOrderReturnReasonController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.OmsOrderSettingController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.OssController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.PmsBrandController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.PmsProductAttributeCategoryController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.PmsProductAttributeController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.PmsProductCategoryController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.PmsProductController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.PmsSkuStockController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsCouponController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsCouponHistoryController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsFlashPromotionController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsFlashPromotionProductRelationController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsFlashPromotionSessionController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsHomeAdvertiseController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsHomeBrandController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsHomeNewProductController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsHomeRecommendProductController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.SmsHomeRecommendSubjectController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.UmsAdminController,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.UmsMemberLevelController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.UmsMenuController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.UmsResourceCategoryController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.UmsResourceController,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,controller,com.macro.mall.controller.UmsRoleController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.CmsPrefrenceAreaProductRelationDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.CmsSubjectProductRelationDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.OmsOrderDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.OmsOrderOperateHistoryDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.OmsOrderReturnApplyDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsMemberPriceDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductAttributeCategoryDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductAttributeDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductAttributeValueDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductCategoryAttributeRelationDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductCategoryDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductFullReductionDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductLadderDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsProductVertifyRecordDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.PmsSkuStockDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.SmsCouponDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.SmsCouponProductCategoryRelationDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.SmsCouponProductRelationDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.SmsFlashPromotionProductRelationDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.UmsAdminRoleRelationDao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dao,com.macro.mall.dao.UmsRoleDao,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.BucketPolicyConfigDto,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.BucketPolicyConfigDto.Statement,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.MinioUploadDto,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsMoneyInfoParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsOrderDeliveryParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsOrderDetail,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsOrderQueryParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsOrderReturnApplyResult,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsReceiverInfoParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsReturnApplyQueryParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OmsUpdateStatusParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OssCallbackParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OssCallbackResult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.OssPolicyResult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsBrandParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductAttributeCategoryItem,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductAttributeParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductCategoryParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductCategoryWithChildrenItem,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductQueryParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.PmsProductResult,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
mall-master,dto,com.macro.mall.dto.ProductAttrInfo,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.SmsCouponParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.SmsFlashPromotionProduct,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.SmsFlashPromotionSessionDetail,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.UmsAdminLoginParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.UmsAdminParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.UmsMenuNode,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,dto,com.macro.mall.dto.UpdateAdminPasswordParam,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mall,com.macro.mall.MallAdminApplication,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.CmsPrefrenceAreaService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.CmsSubjectService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.CmsPrefrenceAreaServiceImpl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.CmsSubjectServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.OmsCompanyAddressServiceImpl,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.OmsOrderReturnApplyServiceImpl,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.OmsOrderReturnReasonServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.OmsOrderServiceImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.OmsOrderSettingServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.OssServiceImpl,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.PmsBrandServiceImpl,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.PmsProductAttributeCategoryServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.PmsProductAttributeServiceImpl,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.PmsProductCategoryServiceImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.PmsProductServiceImpl,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.PmsSkuStockServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsCouponHistoryServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsCouponServiceImpl,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsFlashPromotionProductRelationServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsFlashPromotionServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsFlashPromotionSessionServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsHomeAdvertiseServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsHomeBrandServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsHomeNewProductServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsHomeRecommendProductServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.SmsHomeRecommendSubjectServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsAdminCacheServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsAdminServiceImpl,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsMemberLevelServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsMenuServiceImpl,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsResourceCategoryServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsResourceServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,impl,com.macro.mall.service.impl.UmsRoleServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.OmsCompanyAddressService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.OmsOrderReturnApplyService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.OmsOrderReturnReasonService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.OmsOrderService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.OmsOrderSettingService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.OssService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.PmsBrandService,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.PmsProductAttributeCategoryService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.PmsProductAttributeService,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.PmsProductCategoryService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.PmsProductService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.PmsSkuStockService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsCouponHistoryService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsCouponService,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsFlashPromotionProductRelationService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsFlashPromotionService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsFlashPromotionSessionService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsHomeAdvertiseService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsHomeBrandService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsHomeNewProductService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsHomeRecommendProductService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.SmsHomeRecommendSubjectService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsAdminCacheService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsAdminService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsMemberLevelService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsMenuService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsResourceCategoryService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsResourceService,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.service.UmsRoleService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,validator,com.macro.mall.validator.FlagValidatorClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mall,com.macro.mall.PmsDaoTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,api,com.macro.mall.common.api.CommonPage,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
mall-master,api,com.macro.mall.common.api.CommonResult,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,api,com.macro.mall.common.api.IErrorCode,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.common.config.BaseRedisConfig,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,config,com.macro.mall.common.config.BaseSwaggerConfig,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,domain,com.macro.mall.common.domain.SwaggerProperties,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,domain,com.macro.mall.common.domain.WebLog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,exception,com.macro.mall.common.exception.ApiException,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,exception,com.macro.mall.common.exception.Asserts,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,exception,com.macro.mall.common.exception.GlobalExceptionHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,log,com.macro.mall.common.log.WebLogAspect,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
mall-master,impl,com.macro.mall.common.service.impl.RedisServiceImpl,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,service,com.macro.mall.common.service.RedisService,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
mall-master,util,com.macro.mall.common.util.RequestUtil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,bo,com.macro.mall.demo.bo.AdminUserDetails,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.demo.config.MyBatisConfig,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.demo.config.RestTemplateConfig,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,config,com.macro.mall.demo.config.SecurityConfig,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,config,com.macro.mall.demo.config.SwaggerConfig,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,controller,com.macro.mall.demo.controller.DemoController,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,controller,com.macro.mall.demo.controller.RestTemplateDemoController,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
mall-master,dto,com.macro.mall.demo.dto.PmsBrandDto,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,demo,com.macro.mall.demo.MallDemoApplication,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,service,com.macro.mall.demo.service.DemoService,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
mall-master,impl,com.macro.mall.demo.service.impl.DemoServiceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,validator,com.macro.mall.demo.validator.FlagValidatorClass,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,demo,com.macro.mall.demo.MallDemoApplicationTests,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mall,com.macro.mall.CommentGenerator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mall,com.macro.mall.Generator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsHelpCategoryMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsHelpMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsMemberReportMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsPrefrenceAreaMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsPrefrenceAreaProductRelationMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsSubjectCategoryMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsSubjectCommentMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsSubjectMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsSubjectProductRelationMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsTopicCategoryMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsTopicCommentMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.CmsTopicMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsCartItemMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsCompanyAddressMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsOrderItemMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsOrderMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsOrderOperateHistoryMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsOrderReturnApplyMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsOrderReturnReasonMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.OmsOrderSettingMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.PmsAlbumMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.PmsAlbumPicMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.PmsBrandMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mall-master,mapper,com.macro.mall.mapper.PmsCommentMapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
